accX1_avg,accY1_avg,accZ1_avg,mgX1_avg,mgY1_avg,mgZ1_avg,accX2_avg,accY2_avg,accZ2_avg,mgX2_avg,mgY2_avg,mgZ2_avg,accX3_avg,accY3_avg,accZ3_avg,mgX3_avg,mgY3_avg,mgZ3_avg,accX1_stdev,accY1_stdev,accZ1_stdev,mgX1_stdev,mgY1_stdev,mgZ1_stdev,accX2_stdev,accY2_stdev,accZ2_stdev,mgX2_stdev,mgY2_stdev,mgZ2_stdev,accX3_stdev,accY3_stdev,accZ3_stdev,mgX3_stdev,mgY3_stdev,mgZ3_stdev,accX1_median,accY1_median,accZ1_median,mgX1_median,mgY1_median,mgZ1_median,accX2_median,accY2_median,accZ2_median,mgX2_median,mgY2_median,mgZ2_median,accX3_median,accY3_median,accZ3_median,mgX3_median,mgY3_median,mgZ3_median,accX1_min,accY1_min,accZ1_min,mgX1_min,mgY1_min,mgZ1_min,accX2_min,accY2_min,accZ2_min,mgX2_min,mgY2_min,mgZ2_min,accX3_min,accY3_min,accZ3_min,mgX3_min,mgY3_min,mgZ3_min,accX1_max,accY1_max,accZ1_max,mgX1_max,mgY1_max,mgZ1_max,accX2_max,accY2_max,accZ2_max,mgX2_max,mgY2_max,mgZ2_max,accX3_max,accY3_max,accZ3_max,mgX3_max,mgY3_max,mgZ3_max,accX1_mad,accY1_mad,accZ1_mad,mgX1_mad,mgY1_mad,mgZ1_mad,accX2_mad,accY2_mad,accZ2_mad,mgX2_mad,mgY2_mad,mgZ2_mad,accX3_mad,accY3_mad,accZ3_mad,mgX3_mad,mgY3_mad,mgZ3_mad,accX1_accY1_cor,accX2_accY2_cor,accX3_accY3_cor,accX1_accZ1_cor,accX2_accZ2_cor,accX3_accZ3_cor,accY1_accZ1_cor,accY2_accZ2_cor,accY3_accZ3_cor,mgX1_mgY1_cor,mgX2_mgY2_cor,mgX3_mgY3_cor,mgX1_mgZ1_cor,mgX2_mgZ2_cor,mgX3_mgZ3_cor,mgY1_mgZ1_cor,mgY2_mgZ2_cor,mgY3_mgZ3_cor,accX1_accY1_accZ1_fft,accX2_accY2_accZ2_fft,accX3_accY3_accZ3_fft,mgX1_mgY1_mgZ1_fft,mgX2_mgY2_mgZ2_fft,mgX3_mgY3_mgZ3_fft,accX1_accY1_accZ1_entr,accX2_accY2_accZ2_entr,accX3_accY3_accZ3_entr,mgX1_mgY1_mgZ1_entr,mgX2_mgY2_mgZ2_entr,mgX3_mgY3_mgZ3_entr
-202.40776,943.7188,-149.48172,166.1824,-217.8816,-144.9792,-304.4022,922.65794,112.3864,215.5264,-198.0672,93.0944,200.0556,-759.64154,-594.49624,-232.544,160.4288,-37.4784,14.0531786761,11.6730604762,9.59376413519,2.22572824936,1.46172413266,3.61269087523,11.9671801808,16.3545002607,9.01527170306,1.59646329115,2.57194015482,0.987011975611,9.95081091972,10.4890134831,12.5813966801,3.05008852331,2.384899696,2.1888,-199.592,944.2495,-151.8595,165.44,-218.08,-144.8,-303.2615,921.527,111.874,215.36,-199.36,93.12,198.067,-757.2845,-598.776,-233.28,161.92,-37.44,-247.111,915.915,-163.724,162.88,-221.76,-149.76,-334.951,887.794,98.454,213.12,-201.28,91.84,185.684,-778.787,-609.329,-236.8,157.12,-41.92,-182.024,968.68,-129.686,169.28,-215.68,-139.2,-283.467,949.16,138.165,219.52,-194.56,94.72,228.079,-742.492,-563.579,-226.24,164.48,-34.24,6.0695,7.747,7.6555,2.08,1.12,3.2,9.1195,10.065,7.259,0.96,1.92,0.96,6.222,8.0215,6.222,3.2,2.56,0.64,-9551585.00142,-14044522.2768,-7601100.1961,1511694.27862,-1711222.29505,-5945413.3386,-7054343.60414,5180873.51165,22582350.8195,-1810323.0464,-2134396.928,-1865248.4608,-1204762.3168,1003248.4352,435947.8272,1579257.5488,-921867.0592,-300770.816,2863033.95563,2871243.10416,2912611.86403,288384.27648,283076.849664,243715.571712,0.109677123795,0.109677123795,0.109677123795,0.0534653937903,0.0554732137938,0.055555936232
-198.24512,945.18158,-152.40972,164.3648,-219.904,-143.6736,-300.37498,923.87672,111.9045,213.5552,-199.168,93.152,194.82302,-757.88596,-598.40634,-229.1264,161.7984,-36.384,9.12050034513,10.1543165148,11.1193897477,2.04175046467,2.26183642203,2.78564732872,8.4788656234,7.59686114139,6.45406809462,1.87876793671,1.34247532566,0.738777368359,4.88991295419,8.46641992807,5.06146241954,1.92265416547,2.52689798765,1.59647611946,-197.213,944.28,-153.6895,163.52,-219.84,-144.96,-300.6385,922.93,112.5755,213.12,-199.68,93.12,195.078,-756.644,-597.5255,-229.44,161.92,-36.8,-220.698,921.649,-174.338,162.88,-223.04,-148.16,-323.91,910.73,98.515,211.52,-200.32,91.84,185.684,-777.445,-607.316,-233.28,157.12,-38.4,-182.024,970.205,-104.554,169.28,-216.64,-139.2,-283.467,944.158,125.294,216.96,-194.56,94.4,205.265,-742.492,-590.541,-226.24,164.48,-34.24,6.4965,6.832,5.4595,0.64,1.92,1.6,5.673,4.5445,3.9345,1.28,0.32,0.32,4.0565,5.246,4.209,0.64,2.56,1.28,-9368641.50059,-13876190.5253,-7383197.72538,1510644.9715,-1682001.30065,-5828831.84111,-7199360.32501,5169729.09804,22676848.8629,-1807074.9184,-2126636.6464,-1853455.4624,-1180808.0896,994648.2688,416800.4608,1579717.9392,-927633.408,-294488.3712,2868624.01207,2869401.59383,2911675.48547,288098.113536,281870.665728,240042.166272,0.109677123795,0.109677123795,0.109677123795,0.0544048000085,0.0551145750129,0.0555894114159
-195.61968,946.79686,-149.86602,163.0848,-220.992,-143.232,-300.69462,924.37204,118.12894,211.0016,-201.5168,93.5744,190.0028,-763.66998,-596.02368,-228.8768,163.2512,-36.2368,13.9166477536,10.8568677398,19.9714472871,1.2239905882,1.13046539089,3.89349406061,10.1368352258,9.41446230639,10.8727068726,1.60879502734,2.55664580261,0.590363142481,8.46277339411,8.79747481608,6.80458912629,1.63614845292,2.23850006924,1.33874783286,-194.163,945.012,-148.901,162.88,-220.8,-143.04,-300.8825,923.479,118.584,211.52,-200.32,93.44,190.564,-763.0795,-594.9025,-228.48,164.16,-36.16,-234.972,925.919,-201.422,160.64,-223.04,-148.16,-323.91,904.325,86.193,207.68,-205.76,91.84,173.301,-780.495,-608.475,-232.32,159.36,-38.4,-168.787,970.205,-101.748,164.48,-219.2,-133.44,-279.38,945.683,141.276,213.12,-198.08,94.4,204.716,-742.187,-576.877,-226.24,166.08,-34.24,7.747,7.076,6.7405,0.64,0.96,3.52,6.8625,6.3135,6.1,0.64,2.24,0.32,6.9845,7.1065,3.3245,0.96,0.32,0.96,-9263190.9653,-13899003.6377,-7254983.00885,1465497.36407,-1778279.39979,-5663873.91657,-7090610.56878,5459524.25439,22759997.8341,-1802046.0544,-2125909.9136,-1868136.0384,-1167938.7648,987212.3904,414673.3056,1582712.0128,-942855.3728,-295877.4272,2873584.74189,2877434.91774,2924197.33803,287902.37184,281689.012224,241074.388992,0.109677123795,0.109677123795,0.109677123795,0.0551145750129,0.0544048000085,0.055555936232
-191.9243,949.5992,-154.03598,163.0272,-219.2832,-140.7872,-299.96872,924.65508,119.01466,210.4064,-201.7792,94.656,187.0687,-763.67608,-594.43402,-229.0176,163.7184,-33.9264,11.960874338,15.0307812452,20.5639520642,1.17699114695,1.34523371947,4.32317986672,9.34516209392,10.8233463233,10.9676738602,1.41704729632,2.32537639104,1.024,7.41965896588,8.88128192288,6.58455022455,1.75672713874,2.65880526553,2.96789606287,-190.808,946.781,-154.4825,163.2,-219.2,-141.44,-300.486,922.1065,119.5295,211.2,-200.64,94.08,187.27,-763.659,-594.201,-228.48,163.68,-35.52,-234.972,925.919,-201.422,160.64,-220.8,-148.16,-320.616,904.325,86.193,207.68,-205.76,93.12,173.301,-780.495,-608.475,-232.32,159.36,-38.4,-168.787,1007.354,-101.748,164.48,-215.36,-133.44,-279.38,964.654,141.276,211.84,-199.04,96.0,204.228,-742.187,-576.877,-226.56,168.0,-28.48,5.5815,6.9845,11.6815,0.32,0.64,1.92,6.161,5.5815,5.2155,0.64,1.6,0.96,4.331,7.015,3.843,0.96,1.44,0.64,-9115306.13855,-13869436.3708,-7143097.91941,1478612.78021,-1787267.14412,-5561023.82445,-7317240.02359,5501368.55524,22699399.3583,-1787445.9648,-2122755.2768,-1874599.3216,-1147563.3152,995838.7712,388579.5328,1543584.0512,-954898.0224,-277850.3168,2889277.57119,2878372.51798,2915174.82788,283517.730816,281861.763072,241268.219904,0.109677123795,0.109677123795,0.109677123795,0.0554008900068,0.0544771237955,0.0562165300137
-231.44376,954.7964,-152.43534,170.4064,-215.9488,-142.368,-348.7736,912.10616,117.61776,219.5968,-190.688,96.8576,198.59404,-772.43324,-581.18238,-230.0416,162.7072,-34.6496,53.9941448969,44.2663630568,22.0069111168,8.91054695515,3.12838913181,3.8941515122,59.6216820947,22.8817079103,12.9258776036,9.85424607771,11.3311182149,1.72496325758,14.0503897369,22.3266011919,16.7017647545,2.02045476069,2.99723008126,4.21625471716,-199.958,951.661,-155.5195,163.84,-216.32,-144.64,-308.416,918.0805,117.3335,216.16,-196.48,96.32,194.102,-764.8485,-588.223,-230.4,162.88,-35.52,-371.978,849.059,-194.285,162.88,-219.2,-146.24,-490.257,857.599,85.644,209.6,-202.56,93.44,175.436,-837.896,-607.011,-232.96,158.08,-43.52,-181.475,1045.052,-89.548,184.96,-211.2,-133.44,-293.715,964.654,151.585,248.0,-159.36,100.48,234.789,-739.747,-548.329,-226.56,168.0,-28.48,12.261,19.6115,11.773,0.96,2.56,1.6,10.3395,13.6335,5.7645,6.24,4.16,0.96,6.0695,10.5835,11.956,0.64,1.6,3.52,-10993747.1856,-15853194.9646,-7679946.83537,1735168.76822,-2064384.77161,-5765195.37725,-7309751.92039,5359293.89139,22437424.4557,-1838695.8336,-2088246.3744,-1871404.032,-1214106.8288,1064124.6208,398816.4608,1536757.1456,-922784.5632,-281890.4064,2981394.28529,2914980.01344,2924521.50396,288135.665664,282583.615488,241872.623616,0.109677123795,0.109677123795,0.109677123795,0.0557687638222,0.0552771237955,0.0562165300137
-347.95132,907.98866,-130.70226,190.528,-208.0896,-148.672,-469.56946,847.6194,95.92982,242.5792,-162.5472,102.8864,204.55862,-783.68286,-565.46268,-230.592,163.5392,-40.0,90.2034542934,79.1300139028,34.0256197991,15.5729241955,6.26319054796,4.67419126695,86.9568109317,55.3907167175,30.6512463242,15.7234871247,21.6473280605,6.31924734759,12.7088524311,21.6500397367,11.1738390045,1.22606361988,3.31283313193,4.04872720741,-361.974,902.3425,-136.8535,184.96,-211.2,-146.24,-480.4055,856.928,100.0095,248.0,-159.36,100.48,202.398,-783.606,-566.69,-230.08,164.48,-39.04,-478.179,740.601,-182.451,163.52,-216.32,-156.48,-585.783,753.594,35.624,220.48,-193.92,96.64,175.558,-837.896,-597.922,-232.96,158.08,-45.76,-187.697,1045.052,-63.257,216.64,-197.12,-144.64,-301.523,953.979,151.585,264.64,-122.88,120.0,234.789,-739.747,-537.227,-229.12,169.28,-32.32,77.287,62.0675,25.0405,14.08,5.12,1.6,79.5745,51.362,17.3545,16.0,19.52,3.52,6.344,15.921,5.246,0.96,0.32,2.56,-15536830.0971,-19690437.3674,-8021949.26268,2193485.7522,-2177478.97394,-5785052.44165,-5975931.32475,4131131.27307,22155978.5163,-1977588.3264,-1954785.4848,-1885459.2512,-1419504.64,1252240.384,461080.3712,1545594.2656,-829964.6976,-327281.9712,2934457.72085,2879177.31826,2929518.57113,306027.466752,289822.918656,244639.832064,0.109677123795,0.109677123795,0.109677123795,0.0547894114159,0.0544048000085,0.055555936232
-515.76842,765.61954,-113.20746,234.272,-167.8848,-143.264,-619.95764,700.18728,-21.6977,259.5456,-109.12,138.2208,208.17958,-776.09934,-573.16942,-232.7872,162.0544,-40.0128,126.091328234,203.070931692,52.8244841494,40.0034942474,55.1015008957,19.4608678121,84.6979818696,142.688855757,148.130302137,11.4665140579,45.0412703196,44.1192349816,11.0808261481,17.8687665983,14.6187224286,3.76633882703,5.2057184557,3.65582879249,-463.5695,830.149,-114.9545,216.64,-197.12,-150.88,-591.1815,781.166,47.946,262.24,-122.88,120.0,208.62,-778.8175,-570.6245,-230.08,164.16,-38.72,-739.259,308.233,-208.681,184.96,-211.2,-156.48,-771.162,365.39,-379.298,217.92,-159.36,100.48,175.558,-804.651,-604.754,-238.4,149.76,-45.76,-353.068,1077.748,-20.496,310.72,-37.44,-92.8,-476.715,856.257,111.935,273.6,6.72,264.0,231.373,-731.39,-537.227,-229.12,169.28,-34.88,59.719,117.6385,37.9115,16.16,8.0,5.6,75.823,42.212,48.5255,4.32,36.48,19.52,6.0085,14.8535,10.1565,0.96,3.84,2.88,-18588484.7917,-21221234.2516,-8075051.30019,3099148.3219,1158935.67196,-5971258.4669,-3965653.00762,289370.180938,22237015.4553,-1861434.5728,-1418560.9216,-1885354.8032,-1646733.824,1787595.3664,465168.896,1253241.856,-656315.8016,-324725.4528,2774800.57374,2773670.81026,2924543.67502,325825.29024,307448.358912,246321.549312,0.109677123795,0.109677123795,0.109677123795,0.0548229526316,0.0544048000085,0.0557687638222
-438.95234,238.00614,-342.74924,223.6992,3.9104,-64.64,-440.63838,372.69902,-398.58498,166.2848,-5.6064,244.3776,235.26602,-691.91568,-612.7572,-240.5952,142.848,-31.5072,273.163481883,511.444172502,289.947995463,94.6071849246,155.039366471,80.6254971085,348.516365023,267.996895352,323.173991267,129.187036041,78.9736723158,85.3654071989,49.8596457751,113.893997397,39.908130097,8.63810586645,21.0620295318,6.80756962212,-495.137,280.966,-206.3325,231.36,-37.44,-92.8,-627.7205,369.2025,-386.679,217.92,6.72,264.0,216.3975,-741.2415,-605.303,-238.08,149.76,-34.88,-739.259,-527.101,-941.596,12.16,-197.12,-153.92,-771.162,-1.342,-875.838,-184.0,-122.88,120.0,194.59,-796.111,-721.508,-260.8,96.96,-41.6,237.168,1077.748,-20.496,310.72,229.44,66.88,349.774,823.439,111.935,273.6,108.8,352.32,441.274,-404.735,-553.697,-230.08,164.48,-22.4,182.146,407.785,159.4235,50.88,149.76,60.16,101.992,248.0565,305.0915,55.68,91.52,64.0,8.662,32.6655,20.7705,2.88,10.56,6.72,-9886375.58002,-11899688.8452,-7904179.19221,4110269.69123,4043507.78458,-7289684.50042,2816396.47528,-3156960.12957,21000419.9012,-399385.1904,-494044.7744,-1709802.5984,-988095.7952,1589613.1584,376960.8192,607382.2208,263628.8,-231121.6128,2361199.17145,2368992.44687,2779857.84095,281169.444864,352847.58528,239546.621952,0.109677123795,0.109677123795,0.109677123795,0.0551145750129,0.0544048000085,0.055555936232
163.95946,-329.1194,-684.054,-22.592,189.376,-11.904,254.73478,75.16786,-703.56058,-107.0272,102.0288,257.5744,458.41988,-469.03388,-631.472,-280.6208,85.3696,-60.6976,496.711996807,255.439593803,222.034439881,229.66916979,76.1605378132,53.032486949,508.841408243,117.51264556,141.256440345,201.180996548,48.797108793,86.9429067874,223.076165595,177.183519911,60.9443291764,38.8112068269,47.4931011815,46.3956495616,246.8365,-431.3615,-728.462,12.16,229.44,-32.64,366.2135,36.4475,-727.364,-184.0,108.8,264.0,435.3265,-425.78,-626.287,-260.8,96.96,-36.16,-703.269,-576.511,-976.61,-330.24,-37.44,-92.8,-661.667,-65.941,-881.816,-354.24,6.72,72.64,194.59,-748.226,-741.821,-336.96,14.4,-149.76,886.696,253.699,-194.712,310.72,240.64,66.88,880.84,373.015,-394.06,217.92,169.6,352.32,821.853,-201.483,-496.723,-236.8,149.76,-22.4,428.3115,94.611,160.125,253.76,11.2,55.68,401.197,50.874,116.205,159.68,41.92,64.0,211.975,109.0375,35.3495,24.0,44.16,13.76,-7141714.86464,-1499980.25061,-8917641.01473,-9231423.89898,-10363038.3703,-14200178.7953,13756235.5283,-2195414.66279,14931694.6989,-925925.9904,-1023164.2112,-1106528.6656,155029.9136,-783975.5264,933988.6592,-48317.6448,1183740.5184,-160660.3776,2893210.93573,2574659.06279,2741308.92118,293628.5184,415869.868032,286903.984128,0.109677123795,0.109677123795,0.109677123795,0.0544771237955,0.0554008900068,0.0551145750129
752.92544,-390.91728,-573.82578,-346.9696,204.5824,-154.4,795.4217,-57.5047,-548.90606,-322.4,160.2112,88.864,766.6602,-234.76826,-495.23826,-326.8928,0.9856,-156.8768,201.205886039,104.010043909,255.303044719,136.408970628,48.5537525866,141.28530545,139.876000354,80.250057134,206.036593706,55.7599885222,24.1668957576,125.382946209,135.504324656,103.897981071,145.154016601,18.2739008468,49.1369493624,69.8430202508,854.976,-363.438,-603.107,-380.16,227.68,-133.6,874.923,-47.0005,-528.0465,-354.24,169.6,72.64,821.67,-207.3085,-500.0475,-335.68,2.24,-167.68,256.505,-576.511,-976.61,-485.12,107.84,-368.0,382.653,-183.549,-881.816,-365.12,108.8,-84.48,429.379,-440.359,-741.821,-341.12,-90.24,-254.4,968.985,-216.428,-177.449,12.16,240.64,66.88,933.056,107.604,-267.058,-184.0,184.64,310.08,927.078,-82.228,-269.437,-260.8,96.96,-22.4,96.7155,77.5615,235.582,104.96,12.0,148.32,33.977,65.7885,162.5345,10.88,15.04,118.4,69.235,84.058,120.963,5.44,37.76,65.6,-13851288.0045,-2736862.8501,-8334704.35836,-19303305.893,-20538804.8089,-18062092.4625,12345231.7813,832113.023222,6544005.68199,-3329670.144,-2647701.9136,17178.3168,3579584.3072,-1120379.1872,2616605.696,-1278153.6256,565978.3168,160933.2736,3496411.81874,3017270.33745,2815112.50003,681022.900224,470760.892416,417289.8816,0.109677123795,0.109677123795,0.109677123795,0.0534653937903,0.0555894114159,0.0562165300137
949.84198,-267.34958,-229.46248,-432.5632,80.4416,-361.3568,914.19602,-176.59134,-279.48614,-348.7616,173.8112,-78.7776,910.22004,-85.07426,-277.5744,-324.6848,-85.44,-244.7552,53.5555206053,70.8477291281,155.282843402,45.05598,100.18105624,98.6710348064,23.9029406864,67.2647101344,112.323090238,14.2639101736,11.0668862179,74.1929144477,44.9989996315,73.9356625365,110.419010107,16.1832400019,50.7993121213,31.9843167968,967.46,-240.9805,-177.449,-430.08,68.8,-395.52,918.782,-180.194,-251.4725,-354.24,176.64,-84.48,919.636,-96.136,-273.585,-325.76,-90.24,-254.4,846.924,-467.504,-582.367,-485.12,-75.2,-451.52,859.185,-273.28,-520.269,-365.12,146.88,-178.24,813.313,-214.415,-503.372,-341.12,-162.56,-288.32,1016.565,-166.469,-44.896,-339.52,225.92,-178.88,961.421,-18.117,-142.862,-324.8,184.64,72.64,963.495,21.472,-120.17,-290.24,-9.92,-185.6,32.635,39.3145,98.8505,51.2,93.28,54.08,15.8295,43.554,72.1325,8.96,7.04,69.12,33.489,71.5835,100.101,14.08,54.72,23.68,-12525142.6039,-8129982.23152,-3719569.25317,-10510549.1435,-12671325.8062,-12396198.2513,3549190.21863,2114429.3676,1579633.97851,-1895767.3472,-3037706.0352,1348378.624,7713229.6192,1330450.7392,3950970.6752,-981189.9392,-662268.6208,1124948.8896,3174986.91177,2888291.20561,2797408.34527,1037888.30515,491644.2624,529472.354304,0.110477123795,0.110477123795,0.110477123795,0.0533930700033,0.0552215376005,0.055555936232
992.06862,-205.21254,-52.02202,-369.4144,-49.2864,-443.9232,928.51882,-253.83808,-142.12268,-327.5712,148.1472,-163.9936,954.11442,8.662,-134.35006,-298.2976,-150.24,-284.5248,10.057396824,24.8491090554,64.3168202403,38.0818333676,45.4917784994,9.20283726684,11.894329857,33.9577747203,51.273769278,12.3534274823,22.1312296125,31.5663571392,11.3666836942,40.9418894606,61.8527285039,16.2388180062,27.8279514158,15.7119687169,992.3785,-203.435,-44.896,-340.48,-75.2,-448.0,927.322,-270.535,-142.862,-324.8,146.88,-178.24,955.2295,19.825,-120.17,-290.24,-162.56,-288.32,965.935,-282.796,-183.61,-446.72,-93.76,-451.52,909.144,-299.388,-235.887,-357.12,121.92,-191.04,906.582,-106.323,-284.992,-325.76,-176.32,-305.92,1016.565,-166.469,16.592,-338.88,29.76,-423.04,961.421,-174.704,-79.91,-316.8,184.64,-84.48,973.987,58.072,-60.268,-280.0,-90.24,-254.4,7.6555,21.7465,54.5645,1.6,18.56,2.56,6.161,9.882,45.567,7.52,19.84,12.8,4.27,24.6745,42.334,10.24,13.12,10.88,-10182461.738,-11775081.1731,430585.178437,-2586916.29912,-6612612.42695,-6385187.66421,568513.881761,1727508.64692,64750.360093,825945.7024,-2439198.4128,2219092.3776,8188447.4368,2666654.9248,4231215.3088,1103684.608,-1182179.328,2158349.2096,3101621.72023,2852110.29326,2802271.48546,1018705.12742,473349.654528,581378.512896,0.110477123795,0.110477123795,0.110477123795,0.0544048000085,0.0549595287877,0.0557687638222
981.62054,-206.2654,11.88768,-342.1504,-86.6624,-445.2672,913.31152,-298.3205,-94.8123,-317.8304,131.0592,-187.328,959.89844,35.9412,-68.23216,-283.328,-170.2528,-299.8976,11.2740609262,18.2316499571,14.559735979,3.13161489331,6.89707722445,3.58526263473,13.0231810818,22.8075834961,12.1826407749,2.0078973679,6.94869076589,3.2407011587,4.23737034567,9.97589307681,19.3232832587,4.70780798249,4.3060919823,4.76818898954,980.9105,-212.402,12.9625,-340.48,-84.48,-446.4,911.645,-294.9045,-95.3125,-317.44,129.6,-186.24,959.6215,33.855,-58.8345,-285.12,-169.6,-300.8,962.153,-242.78,-44.896,-347.84,-93.76,-451.2,893.345,-334.341,-142.862,-324.8,121.92,-191.04,953.491,16.165,-120.17,-290.24,-176.32,-305.92,1007.476,-170.861,30.073,-338.88,-75.2,-440.0,937.204,-268.156,-78.812,-316.16,146.88,-178.24,973.987,58.072,-45.14,-273.92,-162.56,-288.32,7.7775,9.6075,5.3985,1.6,8.0,2.72,11.4375,21.411,3.416,0.64,7.04,1.92,3.5685,6.039,7.9605,2.24,4.8,2.88,-10121020.1358,-13609265.528,1724953.78972,576408.850254,-4331260.05611,-3275536.73795,-123646.217858,1413530.70786,-122135.235109,1482084.9664,-2082997.76,2412116.1728,7617490.5344,2976735.3344,4247618.7648,1928725.2992,-1226512.1792,2553056.9728,3020811.30043,2798881.89409,2783529.82697,968731.133952,460041.824256,597788.350464,0.110477123795,0.110477123795,0.110477123795,0.0550422512259,0.0551145750129,0.055555936232
974.3469,-225.30228,17.59972,-344.8512,-82.1696,-448.1536,902.18878,-324.02224,-96.08476,-316.7488,136.8448,-185.2928,961.11478,31.04046,-49.24286,-280.544,-168.9792,-305.3056,5.17350850101,10.8779009355,7.11376382245,2.5169256167,5.15042559795,3.66326071144,4.59889012824,9.59533963247,5.76204798855,2.09091046198,5.29530291485,1.95064608784,2.86301249938,5.64877140345,4.70998708707,4.05542402222,3.04078137327,3.85906732774,974.719,-225.334,18.361,-345.28,-82.24,-448.32,902.373,-326.411,-96.746,-316.8,137.6,-184.64,961.3905,31.11,-48.0985,-280.0,-168.64,-304.96,962.153,-243.634,5.002,-347.84,-93.44,-451.84,893.345,-337.818,-106.14,-319.36,126.4,-190.72,955.199,20.374,-57.401,-286.08,-175.04,-312.0,986.248,-203.008,30.073,-338.88,-75.52,-441.28,914.695,-293.471,-78.812,-313.28,144.32,-183.68,965.447,44.835,-41.175,-273.92,-164.8,-300.8,3.233,9.4855,6.3745,0.96,2.24,2.88,3.05,5.5205,2.2875,1.6,1.6,0.96,2.196,3.05,4.209,2.56,1.28,3.52,-10975482.3557,-14614818.8785,1491565.44726,856239.142555,-4333830.0243,-2365941.11591,-198773.200416,1558519.46541,-76719.191016,1416375.296,-2166881.8944,2370803.3024,7727459.4304,2934647.1936,4282391.3472,1840678.1952,-1267359.744,2579454.7712,3001855.34583,2784941.12822,2781576.83757,979686.371328,460277.82144,601533.001728,0.109677123795,0.109677123795,0.109677123795,0.0554008900068,0.0544771237955,0.0551145750129
975.16918,-226.37954,12.22562,-346.1184,-81.216,-447.0784,902.98544,-323.70016,-100.77078,-317.216,137.3632,-183.7184,962.08712,28.3528,-49.84554,-281.9584,-167.6864,-305.28,4.10026899454,8.44390732353,6.73236735447,1.76306932365,2.99640317714,4.76215050581,3.65790425331,7.36375021673,3.66131106185,2.56179936763,3.46594716636,0.888286800532,2.54763460206,4.75995472668,6.4313328423,3.21318244736,1.59550087433,4.06991695247,975.3595,-223.7785,11.7425,-345.6,-82.88,-448.32,903.41,-323.2695,-101.2295,-316.64,136.64,-183.68,962.6105,28.792,-47.946,-281.6,-167.36,-304.96,967.765,-243.634,0.549,-350.08,-84.16,-451.84,895.785,-337.818,-107.238,-320.64,132.16,-184.64,956.419,16.47,-66.49,-286.72,-170.88,-312.0,983.564,-210.206,26.108,-343.68,-75.52,-437.12,910.486,-309.636,-92.232,-313.28,144.32,-178.56,966.362,40.382,-41.175,-273.92,-164.8,-298.88,2.867,6.588,5.856,1.28,1.28,2.88,3.05,5.368,2.318,2.4,1.6,0.32,1.9825,3.1415,3.2025,2.88,0.64,2.24,-11037716.8324,-14614233.1671,1364097.65449,595213.660512,-4549806.5389,-2397371.44289,-139788.887039,1630558.81054,-70112.849475,1405647.5648,-2178335.744,2364029.3376,7736808.448,2913872.1792,4303523.0208,1815043.2768,-1261835.3664,2559782.8096,3007456.58425,2791200.77645,2786911.78575,978923.538432,459799.363584,602533.742592,0.109677123795,0.109677123795,0.109677123795,0.0555894114159,0.0552048000085,0.0562165300137
975.3046,-218.17626,7.56522,-348.2432,-84.9408,-439.4112,904.2274,-315.22238,-102.66666,-319.04,133.1968,-182.7264,960.70974,29.32026,-58.32332,-281.824,-166.5408,-301.9776,5.45011019338,9.01430261043,6.27527834057,1.85579033298,2.07991138273,5.31136767321,6.58971681334,6.05184058908,3.3527457918,1.62413792518,1.89483238309,2.12214774226,5.48386417341,6.06909977776,7.39757379535,3.63013167805,1.5106711621,2.70504311241,975.4205,-220.1795,7.3505,-349.44,-84.16,-438.24,903.1965,-315.492,-103.4865,-319.36,132.8,-183.36,959.957,29.4325,-60.024,-281.6,-166.72,-303.04,962.275,-228.506,-6.1,-350.08,-88.96,-448.32,888.892,-326.289,-109.007,-320.96,129.92,-184.64,947.33,16.47,-72.529,-286.72,-169.6,-304.96,990.091,-183.061,19.886,-345.28,-82.88,-431.04,930.067,-299.327,-93.635,-315.84,135.68,-178.56,980.453,44.957,-46.665,-276.8,-164.48,-297.6,3.355,3.1415,4.1785,0.64,0.96,3.36,3.2025,4.026,2.074,0.64,1.44,1.28,2.7145,3.3245,7.076,3.2,1.28,1.6,-10639564.9914,-14250704.8776,1409008.45748,368256.225605,-4641358.22383,-2801003.21922,-83480.348483,1618337.65117,-85389.195436,1479127.2448,-2124677.7344,2346787.4304,7650671.104,2914743.0912,4255318.9376,1865814.8352,-1217039.0528,2514635.3664,2997082.5487,2782872.21866,2782038.36801,964819.347456,458782.734336,595121.559552,0.109677123795,0.109677123795,0.109677123795,0.0552215376005,0.0533930700033,0.0551145750129
